,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
20505,4723364,DE,,VW GROUP PC,AUDI HUNGARIA,AUDI HUNGARIA MOTOR KFT,AUDI H,E1*2001/116*0369*33,8J,CDNUFQ1,QD7AD7GC001RT21E20S47CSAEM1,AUDI,TTS COUPE,M1,M1,1,1480.0,1567.0,161.0,182.0,2501.0,1575.0,1559.0,petrol,M,1984.0,225.0,,,,,,,P,2019,,,
20537,4723396,DE,,FORD-WERKE GMBH,FORD MOTOR COMPANY,FORD MOTOR COMPANY,FORD USA,E1*2007/46*1524*03,SBF,YLCA4YX,5LFAZNADSTE,FORD,EDGE,M1,M1,1,2116.0,2248.0,184.0,210.0,2848.0,1645.0,1643.0,diesel,M,1995.0,175.0,,,,,,,P,2019,,,
20541,4723400,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1818*04,R1ECLS,E385T0,CZAA051A,MERCEDES-BENZ,CLS 350,M1,M1,1,1765.0,1890.0,162.0,193.0,2939.0,1619.0,1625.0,petrol,M,1991.0,220.0,,,,,,,P,2019,,,
20542,4723401,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1885*03,H1GLE,B221T1,CZAAC55A,MERCEDES-BENZ,GLE 350 D 4MATIC,M1,M1,1,2235.0,2401.0,189.0,210.0,2995.0,1688.0,1711.0,diesel,M,2925.0,200.0,,e1 2,1.4,,,,P,2019,,,
20544,4723403,DE,,,CATERHAM,CATERHAM CARS LIMITED,CATERHAM GB,E11*KS07/46*0037*07,SEVENSV,SG,5,CATERHAM CARS LTD,SEVEN SV,M1,M1,1,700.0,748.0,162.0,145.0,2305.0,1485.0,1485.0,petrol,M,1596.0,100.0,,,,,,,P,2019,,,
20548,4723407,DE,,VW GROUP PC,AUDI HUNGARIA,AUDI HUNGARIA MOTOR KFT,AUDI H,E1*2001/116*0369*32,8J,RDKTBQ1,QD7AD7GC007RT11E19S27CSAEM1,AUDI,TT ROADSTER,M1,M1,1,1530.0,1618.0,165.0,189.0,2501.0,1575.0,1559.0,petrol,M,1984.0,180.0,,,,,,,P,2019,,,
20549,4723408,DE,,,SSANGYONG,SSANGYONG MOTOR COMPANY,SSANGYONG ROK,E9*2007/46*6294*07,XK,AV2L,AVA11,SSANGYONG,SSANGYONG TIVOLI,M1,M1,1,1345.0,1499.0,,168.0,2600.0,1555.0,1555.0,petrol,M,1597.0,94.0,,,,,,,P,2019,,,
20553,4723412,DE,,FCA-TESLA,ALFA ROMEO,ALFA ROMEO SPA,ALFA ROMEO I,E3*2007/46*0027*30,940,FXT1A,18AL,ALFA ROMEO,ALFA GIULIETTA,M1,M1,1,1355.0,1503.0,164.0,177.0,2634.0,1554.0,1554.0,petrol,M,1368.0,88.0,,,,,,,P,2019,,,
20577,4723436,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1885*03,H1GLE,B223T1,CZAAD5EB,MERCEDES-BENZ,GLE 400 D 4MATIC,M1G,M1G,1,2265.0,2536.0,190.0,234.0,2995.0,1685.0,1728.0,diesel,M,2925.0,243.0,,e1 2,1.4,,,,P,2019,,,
20583,4723442,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E11*2007/46*0801*07,FAD,YMFA1EDX,G9FSBSABCAC4A,FORD,TRANSIT,M1,M1,1,2337.0,2640.0,190.0,278.0,3300.0,1752.0,1763.0,diesel,M,1995.0,96.0,,,,,,,P,2019,,,
20592,4723451,DE,,,SUBARU,SUBARU CORPORATION,SUBARU J,E1*2007/46*1320*03,B6,BS9,C8L,SUBARU,OUTBACK,M1,M1,1,1683.0,1795.0,166.0,193.0,2745.0,1575.0,1590.0,petrol,M,2498.0,129.0,,,,,,,P,2019,,,
20603,4723462,DE,,,MASERATI,MASERATI SPA,MASERATI I,E3*2007/46*0224*13,M156,7D2,5HBG,MASERATI,GHIBLI DIESEL,M1,M1,1,1990.0,2162.0,191.0,211.0,2998.0,1635.0,1653.0,diesel,M,2987.0,202.0,,,,,,,P,2019,,,
20607,4723466,DE,,VW GROUP PC,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN-VW,E1*2001/116*0220*53,7HC,CCXEC308X0,NAFD7BT0117NVR27CSL1B52B,VOLKSWAGEN VW,CALIFORNIA,M1,M1,1,2536.0,2652.0,191.0,227.0,3000.0,1634.0,1639.0,diesel,M,1968.0,146.0,,,,,,,P,2019,,,
20608,4723467,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1949*00,G4Z,HF51,6AW20000,BMW,Z4 M40I,M1,M1,1,1610.0,1679.0,168.0,192.0,2470.0,1594.0,1589.0,petrol,M,2998.0,250.0,,,,,,,P,2019,,,
20643,4723502,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0316*21,3C,4J51,6AW50000,BMW,440I,M1,M1,1,1695.0,1829.0,171.0,205.0,2810.0,1545.0,1592.0,petrol,M,2998.0,240.0,,,,,,,P,2019,,,
20657,4723516,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0548*14,172,K432T0,CZBA121A,MERCEDES-BENZ,SLC 200,M1,M1,1,1480.0,1586.0,153.0,173.0,2430.0,1559.0,1555.0,petrol,M,1991.0,135.0,,e1 8,1.4,,,,P,2019,,,
20680,4723539,DE,,FCA-TESLA,ALFA ROMEO,ALFA ROMEO SPA,ALFA ROMEO I,E3*2007/46*0382*15,952,ACA4,5AG,ALFA ROMEO,GIULIA,M1,M1,1,1605.0,1786.0,173.0,204.0,2820.0,1556.0,1629.0,petrol,M,1995.0,206.0,,,,,,,P,2019,,,
20689,4723548,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E6*2007/46*0001*08,J15TM,GDJ155(MC),GDJ155L-GJTEYW(2J),TOYOTA,TOYOTA LAND CRUISER,M1G,M1G,1,2110.0,2198.0,206.0,248.0,2450.0,1605.0,1605.0,diesel,M,2755.0,130.0,,,,,,,P,2019,,,
20697,4723556,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0277*20,1C,2J71,6AW40000,BMW,M2 40I XDRIVE,M1,M1,1,1615.0,1746.0,178.0,212.0,2690.0,1516.0,1534.0,petrol,M,2998.0,250.0,,e24 19,1.2,,,,P,2019,,,
20698,4723557,DE,,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR J,E6*2007/46*0256*03,FK,FK803,3,HONDA,CIVIC 5DR,M1,M1,1,1451.0,1540.0,177.0,192.0,2699.0,1602.0,1612.0,petrol,M,1996.0,235.0,,e6 19,1.4,,,,P,2019,,,
20701,4723560,DE,,TATA MOTORS JAGUAR LAND ROVER,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER GB,E11*2007/46*3324*08,DC,E,503A,JAGUAR,JAGUAR F-PACE,M1G,M1G,1,1831.0,1998.0,179.0,224.0,2874.0,1641.0,1654.0,petrol,M,1997.0,184.0,,,,,,,P,2019,,,
20704,4723563,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1818*03,R1ECLS,E36DT1,CZAC051A,MERCEDES-BENZ,CLS 450 4MATIC,M1,M1,1,1940.0,2164.0,184.0,203.0,2939.0,1619.0,1625.0,petrol,M,2999.0,270.0,,,,,,,P,2019,,,
20707,4723566,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1688*07,G5L,JB51,DAW50000,BMW,540I XDRIVE,M1,M1,1,1735.0,1892.0,176.0,210.0,2975.0,1605.0,1630.0,petrol,M,2998.0,250.0,,e24 9,1.9,,,,P,2019,,,
20714,4723573,DE,,VW GROUP PC,PORSCHE,DR ING HCF PORSCHE AG,PORSCHE,E13*2007/46*1607*06,982,CA12,62,PORSCHE,718 CAYMAN T,M1,M1,1,1455.0,1550.0,180.0,195.0,2475.0,1515.0,1540.0,petrol,M,1988.0,220.0,,e1 8,1.3,,,,P,2019,,,
20715,4723574,DE,,TATA MOTORS JAGUAR LAND ROVER,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER GB,E11*2001/116*0272*28,QQ6,J,203,JAGUAR,JAGUAR F-TYPE COUPE,M1,M1,1,1596.0,1739.0,179.0,208.0,2622.0,1597.0,1649.0,petrol,M,1997.0,221.0,,,,,,,P,2019,,,
20716,4723575,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0283*21,1K4,1R91,6AW50000,BMW,M1 40I XDRIVE,M1,M1,1,1615.0,1755.0,180.0,214.0,2690.0,1512.0,1534.0,petrol,M,2998.0,250.0,,,,,,,P,2019,,,
20748,4723608,DE,,,SSANGYONG,SSANGYONG MOTOR COMPANY,SSANGYONG ROK,E8*2007/46*0360*01,CW,AX2L,FXB32,SSANGYONG,SSANGYONG KORANDO,M1,M1,1,1510.0,1698.0,162.0,180.0,2675.0,1590.0,1610.0,petrol,M,1497.0,120.0,,,,,,,P,2019,,,
20753,4723613,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0316*21,3C,4Z71,6AW400L0,BMW,440I XDRIVE,M1,M1,1,1925.0,2026.0,188.0,223.0,2810.0,1543.0,1593.0,petrol,M,2998.0,240.0,,e24 19,1.2,,,,P,2019,,,
20754,4723614,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0457*42,204K,R25ET1,CLAA057A,MERCEDES-BENZ,C 400 4MATIC,M1,M1,1,1720.0,1890.0,189.0,206.0,2840.0,1577.0,1536.0,petrol,M,2996.0,245.0,,,,,,,P,2019,,,
20758,4723618,DE,,VW GROUP PC,PORSCHE,DR ING HCF PORSCHE AG,PORSCHE,E13*2007/46*0971*09,971,GK22,1104110,PORSCHE,PANAMERA,M1,M1,1,1940.0,2143.0,194.0,248.0,2950.0,1671.0,1651.0,petrol,M,2894.0,243.0,,e1 14,1.9,,,,P,2019,,,
20765,4723625,DE,,HYUNDAI,HYUNDAI,HYUNDAI MOTOR COMPANY,HYUNDAI MOTOR ROK,E4*2001/116*0129*19,TQ,F8D92,M53BH1,HYUNDAI,H-1STAREXGRAND STAREX,M1,M1,1,2260.0,2497.0,222.0,234.0,3200.0,1685.0,1660.0,diesel,M,2497.0,100.0,,,,,,,P,2019,,,
20770,4723630,DE,,TATA MOTORS JAGUAR LAND ROVER,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER GB,E5*2007/46*1058*00,LC,S5EC2K,A5AA,LAND ROVER,DISCOVERY SPORT,M1G,M1G,1,1865.0,2064.0,193.0,225.0,2741.0,1621.0,1630.0,petrol,M,1997.0,177.0,,,,,,,P,2019,,,
20776,4723636,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1918*00,G5X,CR61,DAW509L0,BMW,X5 XDRIVE 40I,M1G,M1G,1,2135.0,2330.0,197.0,249.0,2975.0,1678.0,1698.0,petrol,M,2998.0,250.0,,e24 19,1.3,,,,P,2019,,,
20788,4723648,DE,,,FERRARI,FERRARI SPA,FERRARI I,E3*2007/46*0040*20,F142,BD,E,FERRARI,488 SPIDER,M1,M1,1,1640.0,1753.0,260.0,294.0,2650.0,1679.0,1648.0,petrol,M,3902.0,493.0,,,,,,,P,2019,,,
20789,4723649,DE,,,FERRARI,FERRARI SPA,FERRARI I,E3*2007/46*0040*20,F142,BB,L,FERRARI,488 PISTA,M1,M1,1,1530.0,1631.0,,282.0,2650.0,1679.0,1649.0,petrol,M,3902.0,530.0,,,,,,,P,2019,,,
20790,4723650,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0335*40,221,P48CT1,CZAC04VA,MERCEDES-BENZ,AMG S 63 4MATIC,M1,M1,1,2205.0,2325.0,263.0,275.0,2945.0,1644.0,1643.0,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
20791,4723651,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0480*30,204X,R88AT1,CZAA050A,MERCEDES-BENZ,AMG GLC 63 4MATIC,M1,M1,1,2020.0,2176.0,268.0,281.0,2873.0,1684.0,1649.0,petrol,M,3982.0,350.0,,,,,,,P,2019,,,
20792,4723652,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1830*02,463A,C77FT1,CZAA050A,MERCEDES-BENZ,G 500,M1G,M1G,1,2429.0,2608.0,,340.0,2890.0,1637.0,1638.0,petrol,M,3982.0,310.0,,,,,,,P,2019,,,
20793,4723653,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0480*30,204X,R787T1,CZAA05VA,MERCEDES-BENZ,AMG GLC 63 S 4MATIC,M1,M1,1,2025.0,2156.0,270.0,285.0,2873.0,1662.0,1649.0,petrol,M,3982.0,375.0,,,,,,,P,2019,,,
20810,4723670,DE,,DAIMLER AG,MERCEDES AMG,MERCEDES-AMG GMBH,MERCEDES-AMG,E1*2007/46*0233*15,197,Z480T0,1ZAA020A,MERCEDES-AMG,AMG GT C,M1,M1,1,1735.0,1811.0,284.0,293.0,2630.0,1684.0,1695.0,petrol,M,3982.0,410.0,,,,,,,P,2019,,,
20879,4723740,DE,,PSA-OPEL,PSA,PSA AUTOMOBILES SA,PSA AUTOMOBILES,E2*2007/46*0624*04,E,C,YHZR-A2B000,CITROEN,BERLINGO,M1,M1,1,1505.0,1753.0,115.0,156.0,2785.0,1577.0,1577.0,diesel,M,1499.0,96.0,,,,,,,P,2019,,,
20901,4723762,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1675*06,F2AT,6U51,DAW50000,BMW,220D XDRIVE ACTIVE TOURER,M1,M1,1,1615.0,1758.0,124.0,150.0,2670.0,1561.0,1562.0,diesel,M,1995.0,140.0,,,,,,,P,2019,,,
20904,4723765,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1829*04,F2A,X246T1,GZAZ152A,MERCEDES-BENZ,A 250 4MATIC,M1,M1,1,1505.0,1694.0,151.0,178.0,2729.0,1559.0,1564.0,petrol,M,1991.0,165.0,,e1 2,1.6,,,,P,2019,,,
20905,4723766,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0430*59,B8,H2DKNAQ1,QD7AD7CJ004RT141C17S57CSAEM1,AUDI,A4 ALLROAD QUATTRO,M1,M1,1,1685.0,1798.0,149.0,177.0,2828.0,1580.0,1568.0,petrol,M,1984.0,180.0,,,,,,,P,2019,,,
20933,4723794,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0350*34,4L,XDHXAQ2,QA8QA8D5019RT41C217CPBEM1S5FL,AUDI,Q7,M1G,M1G,1,2145.0,2424.0,173.0,224.0,2996.0,1690.0,1709.0,diesel,M,2967.0,210.0,,,,,,,P,2019,,,
20951,4723812,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0470*24,245G,274HT2,HZAA150A,MERCEDES-BENZ,GLA 200,M1,M1,1,1405.0,1550.0,153.0,169.0,2699.0,1571.0,1567.0,petrol,M,1595.0,115.0,,e1 8,1.4,,,,P,2019,,,
20963,4723824,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0457*41,204K,R24QT0,CZAA052C,MERCEDES-BENZ,C 160,M1,M1,1,1520.0,1642.0,152.0,172.0,2840.0,1589.0,1536.0,petrol,M,1595.0,95.0,,,,,,,P,2019,,,
20970,4723831,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0480*30,204X,R7BFP1,CZAA050A,MERCEDES-BENZ,GLC 350 D 4MATIC,M1,M1,1,1895.0,2083.0,177.0,199.0,2873.0,1618.0,1612.0,diesel,M,2987.0,190.0,,,,,,,P,2019,,,
20975,4723836,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E11*2007/46*0676*10,FAC,YNFA1DBX,E9WJASABCACSD,FORD,TOURNEO CUSTOM,M1,M1,1,2333.0,3540.0,178.0,228.0,2933.0,1744.0,1744.0,diesel,M,1995.0,125.0,,,,,,,P,2019,,,
21002,4723863,DE,,PSA-OPEL,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,OPEL AUTOMOBILE,E4*2007/46*0537*23,J-A,JMXXFXX,C41PC53T3DB,OPEL,MOKKA X,M1,M1,1,1409.0,1526.0,157.0,176.0,2555.0,1541.0,1540.0,petrol,M,1364.0,103.0,,,,,,,P,2019,,,
21043,4723904,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1918*01,G5X,CV01,DAW5090A,BMW,X5 M50D,M1G,M1G,1,2350.0,2515.0,179.0,224.0,2975.0,1684.0,1689.0,diesel,M,2993.0,294.0,,,,,,,P,2019,,,
21049,4723910,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0350*35,4L,SDHXAQ1,QA8QA8D5020RT11C227CPBEM1S5FL,AUDI,Q8,M1G,M1G,1,2230.0,2446.0,178.0,224.0,2996.0,1690.0,1710.0,diesel,M,2967.0,210.0,,,,,,,P,2019,,,
21069,4723930,DE,,TOYOTA-MAZDA,MAZDA,MAZDA MOTOR CORPORATION,MAZDA J,E11*2007/46*2661*02,ND,600E+07,6DW1,MAZDA,MAZDA MX-5,M1,M1,1,1105.0,1196.0,156.0,155.0,2310.0,1495.0,1505.0,petrol,M,1998.0,135.0,,,,,,,P,2019,,,
21125,4723986,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0431*49,204,R077T1,CLAA057A,MERCEDES-BENZ,C 200 4MATIC,M1,M1,1,1595.0,1757.0,156.0,173.0,2840.0,1577.0,1536.0,petrol,M,1497.0,135.0,,,,,,,P,2019,,,
21186,4724047,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0457*42,204K,R200T0,CZAA150C,MERCEDES-BENZ,C 180 D,M1,M1,1,1615.0,1722.0,114.0,137.0,2840.0,1589.0,1536.0,diesel,M,1597.0,90.0,,e1 2,1.7,,4.3,0.0,P,2019,,,
21343,4724205,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1682*05,FMX,YZ11,DAW500L0,MINI,COUNTRYMAN ONE D,M1,M1,1,1530.0,1697.0,119.0,137.0,2670.0,1585.0,1587.0,diesel,M,1496.0,85.0,,e24 10,1.0,,4.5,0.0,P,2019,,,
21436,4724299,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0548*16,172,K44RT0,CZBA121A,MERCEDES-BENZ,SLC 300,M1,M1,1,1505.0,1563.0,161.0,177.0,2430.0,1559.0,1555.0,petrol,M,1991.0,180.0,,e1 8,1.4,,,,P,2019,,,
21438,4724301,DE,,VW GROUP PC,AUDI HUNGARIA,AUDI HUNGARIA MOTOR KFT,AUDI H,E1*2001/116*0369*32,8J,CDKTBQ1,QD7AD7GC007RT11E19S47CSAEM1,AUDI,TT COUPE,M1,M1,1,1440.0,1562.0,161.0,183.0,2501.0,1575.0,1559.0,petrol,M,1984.0,180.0,,,,,,,P,2019,,,
21440,4724303,DE,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN CH,E11*2007/46*0132*27,F15,A,A13,NISSAN,NISSAN JUKE,M1,M1,1,1248.0,1342.0,161.0,186.0,2530.0,1539.0,1537.0,petrol,M,1598.0,83.0,,,,,,,P,2019,,,
21466,4724329,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,SYM1E,,,VOLKSWAGEN VW,CRAFTER,M1,M1,1,2728.0,,310.0,,,,,diesel,M,1968.0,130.0,,,,,,,P,2019,,,
21478,4724341,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0412*18,X6,KV41,CAW50000,BMW,X6 XDRIVE 40D,M1G,M1G,1,2180.0,2336.0,183.0,224.0,2933.0,1640.0,1706.0,diesel,M,2993.0,230.0,,,,,,,P,2019,,,
21486,4724349,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0430*56,B8,K2DLVAF1,FD7FD7CK003RT171E18S47CSBEM1,AUDI,A5 CABRIOLET,M1,M1,1,1730.0,1844.0,139.0,169.0,2770.0,1587.0,1568.0,petrol,M,1984.0,140.0,,,,,,,P,2019,,,
21494,4724358,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1675*05,F2AT,6T91,DAW50000,BMW,218D ACTIVE TOURER,M1,M1,1,1555.0,1709.0,,145.0,2670.0,1561.0,1562.0,diesel,M,1995.0,110.0,,,,,,,P,2019,,,
21618,4724482,DE,,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR J,E6*2007/46*0265*03,RW,RW201,1,HONDA,HONDA CR-V,M1,M1,1,1644.0,1747.0,151.0,179.0,2662.0,1629.0,1629.0,petrol,M,1498.0,127.0,,,,,,,P,2019,,,
21769,4724633,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0480*30,204X,R704P1,CZAA050A,MERCEDES-BENZ,GLC 250 D 4MATIC,M1,M1,1,1855.0,1990.0,161.0,181.0,2873.0,1618.0,1612.0,diesel,M,2143.0,150.0,,,,,,,P,2019,,,
21776,4724641,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R2S,,,MERCEDES-BENZ,S 580 E 4MATIC,M1,M1,1,2724.0,,,206.0,,,,petrol,M,2999.0,270.0,,,,,,,P,2019,,,
21852,4724718,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1909*03,F2B,O045T2,GZAA150A,MERCEDES-BENZ,B 220,M1,M1,1,1490.0,1600.0,141.0,163.0,2729.0,1569.0,1574.0,petrol,M,1991.0,140.0,,e1 2,1.6,,,,P,2019,,,
21854,4724720,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1912*03,F2CLA,3245T2,GZAA150A,MERCEDES-BENZ,CLA 220,M1,M1,1,1515.0,1638.0,142.0,159.0,2729.0,1613.0,1613.0,petrol,M,1991.0,140.0,,e1 2,1.6,,,,P,2019,,,
21857,4724723,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0315*22,3K,8G31,6AW50700,BMW,320I,M1,M1,1,1595.0,1813.0,142.0,187.0,2810.0,1531.0,1571.0,petrol,M,1998.0,135.0,,,,,,,P,2019,,,
21858,4724724,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0430*59,B8,S2CVLAF1,FD7FD7CK005RT171E19S57CSBEM1,AUDI,A5 SPORTBACK G-TRON,M1,M1,1,1650.0,1807.0,111.0,133.0,2831.0,1587.0,1568.0,ng-biomethane,M,1984.0,125.0,,,,,,,P,2019,,,
21872,4724738,DE,,TATA MOTORS JAGUAR LAND ROVER,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER GB,E11*2007/46*2981*09,JB,I,503B,JAGUAR,JAGUAR XF,M1,M1,1,1924.0,2085.0,164.0,184.0,2960.0,1602.0,1604.0,diesel,M,2993.0,221.0,,,,,,,P,2019,,,
21881,4724747,DE,,,VOLVO,VOLVO CAR CORPORATION,VOLVO S,E4*2007/46*0929*10,L,LF68,LF68TCP,VOLVO,XC90,M1G,M1G,1,2050.0,2319.0,162.0,214.0,2984.0,1673.0,1675.0,diesel,M,1969.0,177.0,,,,,,,P,2019,,,
21882,4724748,DE,,RENAULT,ALPINE,SOCIETE DES AUTOMOBILES ALPINE,ALPINE F,E2*2007/46*0612*05,AEF,DF2,MDBTA0110000,ALPINE,A110,M1,M1,1,1169.0,1258.0,144.0,156.0,2420.0,1551.0,1566.0,petrol,M,1798.0,185.0,,,,,,,P,2019,,,
21925,4724791,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0315*22,3K,8K11,6HW50000,BMW,318I,M1,M1,1,1545.0,1636.0,143.0,170.0,2810.0,1543.0,1583.0,petrol,M,1499.0,100.0,,,,,,,P,2019,,,
21935,4724801,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0431*51,204,R077T0,CZAA057A,MERCEDES-BENZ,C 200,M1,M1,1,1505.0,1662.0,144.0,163.0,2840.0,1577.0,1536.0,petrol,M,1497.0,135.0,,,,,,,P,2019,,,
21941,4724808,DE,,RENAULT,RENAULT,RENAULT SAS,RENAULT F,E2*98/14*0213*67,JL,JR9M,MS6SA2042B30,RENAULT,TRAFFIC,M1,M1,1,2049.0,2206.0,165.0,185.0,3498.0,1615.0,1628.0,diesel,M,1598.0,89.0,,,,,,,P,2019,,,
21962,4724829,DE,,RENAULT,RENAULT,RENAULT SAS,RENAULT F,E6*2007/46*0269*01,RZG,HH4,AKXSA0200000,RENAULT,KOLEOS,M1,M1,1,1844.0,1954.0,168.0,203.0,2705.0,1587.0,1582.0,diesel,M,1995.0,130.0,,,,,,,P,2019,,,
21998,4724865,DE,,,AA-IVA,AA-IVA,,,JANZ62,,,,INFINITI QX80,M1G,M1G,1,2725.0,,385.0,,,,,petrol,M,5552.0,298.0,,,,,,,P,2019,,,
21999,4724866,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1797*04,G3X,TX95,CAW500BA,BMW,X3 M40D,M1G,M1G,1,1970.0,2133.0,169.0,205.0,2864.0,1615.0,1594.0,diesel,M,2993.0,240.0,,e24 9,1.7,,,,P,2019,,,
22002,4724869,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1560*12,R1ES,U223T1,CZAC15XA,MERCEDES-BENZ,E 400 D 4MATIC ALLTERRAIN,M1,M1,1,2055.0,2262.0,168.0,197.0,2939.0,1605.0,1593.0,diesel,M,2925.0,250.0,,e1 2,1.4,,,,P,2019,,,
22043,4724911,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,MERCEDES-BENZ,E1*2001/116*0480*35,204X,R723T1,CZAC152A,MERCEDES-BENZ,GLC 400 D 4MATIC,M1,M1,1,1910.0,2140.0,172.0,194.0,2873.0,1618.0,1616.0,diesel,M,2925.0,243.0,,e1 2,1.7,,,,P,2019,,,
