,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
188589,50356186,DE,IP-MEB31AZ_A0_0981-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00006*01,FZ,XBM9TQ1,QE1QE1G1Z03RT011A200GAAEM0O,AUDI,Q4 50 E-TRON,M1,M1,1,2210.0,2371.0,0.0,0.0,2770.0,1574.0,1590.0,ELECTRIC,E,,77.0,167.0,,,,,,P,2021,2021-08-27,,
188611,50356208,DE,IP-MEB31AZ_A0_0961-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00006*01,FZ,XBL1FH1,HE1HE1G1Z01RT011A200GAAEM0O,AUDI,Q4 40 E-TRON,M1,M1,1,2125.0,2238.0,0.0,0.0,2770.0,1574.0,1590.0,ELECTRIC,E,,70.0,164.0,,,,,,P,2021,2021-06-23,,
188622,50356219,DE,IP-MEB31AZ_A0_0981-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00006*02,FZ,SBM9TQ1,QE1QE1G1Z03RT021A210GAAEM0O,AUDI,Q4 SPORTBACK 50 E-TRON,M1,M1,1,2215.0,2360.0,0.0,0.0,2770.0,1574.0,1590.0,ELECTRIC,E,,77.0,165.0,,,,,,P,2021,2021-07-30,,
188678,50356275,DE,,,AA-IVA,AA-IVA,,,U11,51EG,51EG,BMW,X1 XDRIVE 23D,M1,M1,1,1805.0,,,,,,,DIESEL,M,1995.0,145.0,,,,,,,P,2021,2021-09-02,,
188777,50356374,DE,IP-MEB31AZ_A0_0996-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00006*03,FZ,SBL1FH1,HE1HE1G1Z01RT021A200GAAEM1O,AUDI,Q4 SPORTBACK 40 E-TRON,M1,M1,1,2120.0,2259.0,0.0,0.0,2770.0,1574.0,1590.0,ELECTRIC,E,,70.0,163.0,,,,,,P,2021,2021-12-23,,
188944,50356541,DE,IP-MEB31AZ_A0_0957-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00006*02,FZ,SBL1EH1,HE1HE1G1Z01RT021A190GAAEM0O,AUDI,Q4 SPORTBACK 35 E-TRON,M1,M1,1,1970.0,2123.0,0.0,0.0,2770.0,1574.0,1590.0,ELECTRIC,E,,70.0,156.0,,,,,,P,2021,2021-10-22,,
190234,50357831,DE,,,AA-IVA,AA-IVA,,,CHALLENGER,R/T,,DODGE,CHALLENGER SRT 392,M1,M1,1,2032.0,,,335.0,,,,PETROL,M,6417.0,362.0,,,,,,,P,2021,2021-08-11,,
190467,50358064,DE,IP-08_ZAA_0001_02-W0V-1,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E8*2007/46*0264*11,Z-B,CHF93CB22,BA1ZAACAH15,OPEL,INSIGNIA GRAND SPORT,M1,M1,1,1808.0,1942.0,,197.0,2829.0,1605.0,1608.0,DIESEL,M,1956.0,154.0,,,,,,,P,2021,2021-08-17,7.5,
191615,50359212,DE,IP-M158EVO-ZA9-1,,PAGANI,PAGANI AUTOMOBILI SPA,,E9*KS07/46*0064*06,C9,C9RN,,PAGANI,HUAYRA ROADSTER BC,M1,M1,1,1453.0,1531.0,,362.0,2795.0,1651.0,1660.0,PETROL,M,5980.0,509.0,,,,,,,P,2021,2021-08-25,,
191617,50359214,DE,IP-2021_534ECK-LPS-1,,POLESTAR,POLESTAR PERFORMANCE AB,,E9*2018/858*11085*00,V,VSEC,VSECEK0,POLESTAR,POLESTAR 2,M1,M1,1,2015.0,2102.0,0.0,0.0,2735.0,1601.0,1602.0,ELECTRIC,E,,80.0,171.0,,,,,,P,2021,2021-07-19,,
192834,50360431,DE,IP-HNS____ATN86440-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0624*10,E,R,HNS3-A14410,PEUGEOT,RIFTER,M1,M1,1,1503.0,1727.0,,158.0,2785.0,1563.0,1577.0,PETROL,M,1199.0,96.0,,,,,,,P,2021,2021-02-02,,
192835,50360432,DE,IP-5GF____ATN83549-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0642*10,A,4,5GFS-C12500,CITROEN,C5 AIRCROSS,M1,M1,1,1505.0,1672.0,,157.0,2730.0,1601.0,1630.0,PETROL,M,1598.0,133.0,,,,,,,P,2021,2021-04-22,,
192836,50360433,DE,IP-HNS____MB6_5427-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E9*2007/46*6816*03,B,A,HNSA-A1B600,CITROEN,C4,M1,M1,1,1322.0,1401.0,,122.0,2670.0,1560.0,1560.0,PETROL,M,1199.0,96.0,,,,,,,P,2021,2021-11-30,,
192837,50360434,DE,IP-5GF____ATN82542-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0628*15,F,4,5GFT-A1PG00,DS AUTOMOBILES,DS4,M1,M1,1,1495.0,1641.0,,150.0,2675.0,1600.0,1605.0,PETROL,M,1598.0,133.0,,E2 28 29,,1.8,,,P,2021,2021-09-23,6.6,
192847,50360444,DE,IP-5GB____EAT84550-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0601*09,J,4,5GBU-C11000,DS AUTOMOBILES,DS7 CROSSBACK,M1,M1,1,1900.0,2017.0,34.0,30.0,2738.0,1616.0,1637.0,PETROL/ELECTRIC,P,1598.0,147.0,154.0,,,,,,P,2021,2021-02-08,,68.0
193121,50360718,DE,,,AA-IVA,AA-IVA,,,G70,51EH,51EH,BMW,M750E XDRIVE,M1,M1,1,2655.0,,,,,,,PETROL/ELECTRIC,P,2998.0,280.0,,,,,,,P,2021,2021-11-25,,
194430,50362027,DE,IP-YHS____MB6_5126-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,C,YHSK-C2P400,DS AUTOMOBILES,DS3 CROSSBACK,M1,M1,1,1280.0,1382.0,,118.0,2558.0,1548.0,1557.0,DIESEL,M,1499.0,81.0,,E2 29,,1.2,,,P,2021,2021-11-25,4.5,
194589,50547904,DE,IP-JDA1M3PDC4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2001/116*0323*65,SR,DHE2,M3AUB330M000,DACIA,DUSTER,M1,M1,1,1338.0,1436.0,,141.0,2673.0,1563.0,1570.0,PETROL,M,1332.0,110.0,,E9 29 37,,1.9,,,P,2021,2021-11-10,6.2,
195581,50548896,DE,,,AA-IVA,AA-IVA,,,CHALLENGER,HELLCATREDEYE,,DODGE,DODGE CHALLENGER,M1,M1,1,2010.0,,,409.0,,,,PETROL,M,6166.0,594.0,,,,,,,P,2021,2021-04-14,,
196685,50450000,DE,IP-HNE____MB6D542C-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HNEK-X1B500,OPEL,CORSA,M1,M1,1,1165.0,1284.0,,119.0,2540.0,1490.0,1490.0,PETROL,M,1199.0,74.0,,E2  28 29,,2.1,,,P,2021,2021-02-24,5.3,
196732,50450047,DE,,,AA-IVA,AA-IVA,,,G12,GV81,GV81,BMW,M850I XDRIVE GRAN COUPE,M1,M1,1,2065.0,,,,,,,PETROL,M,4395.0,390.0,,,,,,,P,2021,2021-09-08,,
196844,50450159,DE,,,AA-IVA,AA-IVA,,,G12,GV81,GV81,BMW,M850I XDRIVE,M1,M1,1,2065.0,,,,,,,PETROL,M,4395.0,390.0,,,,,,,P,2021,2021-11-23,,
198177,50451492,DE,,,AA-IVA,AA-IVA,,,G12,GV8C,,BMW,M850 XDRIVE GRAN COUPE,M1,M1,1,2065.0,,,,,,,PETROL,M,4395.0,390.0,,,,,,,P,2021,2021-07-26,,
198288,50451603,DE,,,AA-IVA,AA-IVA,,,G16,GW01,,BMW,840D XDRIVE GRAN COUPE,M1,M1,1,2085.0,,,,,,,DIESEL,H,2996.0,250.0,,,,,,,P,2021,2021-07-26,,
198621,50451936,DE,,,AA-IVA,AA-IVA,,,G29,HF11,HF11,BMW,Z4 SDRIVE 20I,M1,M1,1,1500.0,,,,,,,PETROL,M,1998.0,145.0,,,,,,,P,2021,2021-11-02,,
199066,50452381,DE,,,AA-IVA,AA-IVA,,,G29,HF31,HF31,BMW,Z4 SDRIVE 30I,M1,M1,1,1500.0,,,,,,,PETROL,M,1998.0,190.0,,,,,,,P,2021,2021-11-02,,
199732,50453047,DE,,,AA-IVA,AA-IVA,,,G29,HF51,HF51,BMW,Z4 M40I,M1,M1,1,1610.0,,,,,,,PETROL,M,2998.0,250.0,,,,,,,P,2021,2021-11-02,,
200066,50453381,DE,,,AA-IVA,AA-IVA,,,CHALLENGER,R/T,,DODGE,CHALLENGER R/T,M1,M1,1,2032.0,,,335.0,2950.0,,,PETROL,M,6417.0,362.0,,,,,,,P,2021,2021-07-15,,
200510,50453825,DE,,,AA-IVA,AA-IVA,,,X1XDRIVE28I,JG93,,BMW,X1 XDRIVE 28I,M1,M1,1,1690.0,,,,,,,PETROL,M,1998.0,170.0,,,,,,,P,2021,2021-04-27,,
200621,50453936,DE,,,AA-IVA,AA-IVA,,,F48,JJ31,JJ31,BMW,X1 XDRIVE 25D,M1,M1,1,1695.0,,,,,,,DIESEL,M,1995.0,170.0,,,,,,,P,2021,2021-09-23,,
200732,50454047,DE,IP-0000169-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1688*10,G5L,JP91,DAW5070M,BMW,530E XDRIVE IPERFORMANCE,M1,M1,1,1935.0,2078.0,47.0,43.0,2975.0,1604.0,1631.0,PETROL/ELECTRIC,P,1998.0,135.0,173.0,,,,,,P,2021,2021-01-26,,
200843,50454158,DE,,,AA-IVA,AA-IVA,,,G05,JU41,,BMW,X5 M50I,M1G,M1G,1,2255.0,,,,,,,PETROL,M,4395.0,390.0,,,,,,,P,2021,2021-03-25,,
201509,50454825,DE,IP-0000499-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1918*09,G5X,JU81,IAF509BB,BMW,X5 XDRIVE 30D,M1G,M1G,1,2265.0,2439.0,,189.0,2975.0,1678.0,1698.0,DIESEL,H,2993.0,210.0,,,,,,,P,2021,2021-01-26,,
201620,50454936,DE,,,AA-IVA,AA-IVA,,,G32,JY01,,BMW,620D XDRIVE,M1,M1,1,1965.0,,,,,,,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-03-08,,
201731,50455047,DE,,,AA-IVA,AA-IVA,,,G05,TA61,TA61,BMW,X5 XDRIVE 45E IPERFORMANCE,M1,M1,1,2510.0,,,,,,,PETROL/ELECTRIC,P,2996.0,210.0,,,,,,,P,2021,2021-11-23,,
202175,50455491,DE,IP-0000501-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1918*13,G5X,TA61,IAA5090A,BMW,X5 XDRIVE 45E,M1G,M1G,1,2510.0,2740.0,37.0,29.0,2975.0,1678.0,1698.0,PETROL/ELECTRIC,P,2998.0,210.0,251.0,,,,,,P,2021,2021-12-15,10.2,
203064,50456380,DE,,,AA-IVA,AA-IVA,,,RR25,TK21,TK21,BMW,WRAITH BLACK BADGE,M1,M1,1,3055.0,,0.0,0.0,,,,ELECTRIC,E,,130.0,,,,,,,P,2021,2021-12-20,,
204285,50457602,DE,,,AA-IVA,AA-IVA,,,G01,TS11,TS11,BMW,X3 SDRIVE 30E,M1,M1,1,2025.0,,,,,,,PETROL/ELECTRIC,P,1997.0,135.0,,,,,,,P,2021,2021-11-24,,
204396,50457713,DE,IP-0000201-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1797*08,G3X,TS11,DAW50000,BMW,X3 XDRIVE 30E,M1G,M1G,1,2065.0,2275.0,48.0,52.0,2864.0,1620.0,1636.0,PETROL/ELECTRIC,P,1998.0,135.0,190.0,,,,,,P,2021,2021-01-26,,
204842,50458159,DE,,,AA-IVA,AA-IVA,,,G01,TY91,,BMW,X3 M40I,M1,M1,1,1885.0,,,,,,,PETROL,M,2979.0,280.0,,,,,,,P,2021,2021-01-22,,
204953,50458270,DE,,,AA-IVA,AA-IVA,,,G02,UJ71,,BMW,X4 XDRIVE 20I,M1,M1,1,1820.0,,,170.0,,,,PETROL,M,1998.0,135.0,,,,,,,P,2021,2021-07-20,,
205064,50458381,DE,IP-0000178-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1797*06,G3X,UZ35,DAW500M0,BMW,X3 XDRIVE 20D,M1G,M1G,1,1845.0,2007.0,,168.0,2864.0,1620.0,1636.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-01-27,,
205175,50458492,DE,,,AA-IVA,AA-IVA,,,G02,VJ51,,BMW,X4 XDRIVE 30D,M1,M1,1,1890.0,,,,,,,DIESEL,M,2996.0,195.0,,,,,,,P,2021,2021-03-08,,
205286,50458603,DE,IP-0000170-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1881*04,G4X,VJ71,DAW500B0,BMW,X4 M 40 D,M1G,M1G,1,1970.0,2130.0,,194.0,2864.0,1615.0,1624.0,DIESEL,M,2993.0,240.0,,,,,,,P,2021,2021-03-03,,
205397,50458714,DE,,,AA-IVA,AA-IVA,,,E84,VM1C,,BMW,X1 SDRIVE 28I,M1,M1,1,1590.0,,,,,,,PETROL,M,1997.0,180.0,,,,,,,P,2021,2021-02-15,,
205619,50458936,DE,,,AA-IVA,AA-IVA,,,F10,XG5C,,BMW,528I,M1,M1,1,1685.0,,,,,,,PETROL,M,1997.0,180.0,,,,,,,P,2021,2021-02-15,,
205731,50459048,DE,,,AA-IVA,AA-IVA,,,F39,YH12,,BMW,X2 SDRIVE 18I,M1,M1,1,1490.0,,,,,,,PETROL,M,1499.0,103.0,,,,,,,P,2021,2021-08-18,,
206064,50459381,DE,,,AA-IVA,AA-IVA,,,F39,YK71,,BMW,X2 XDRIVE 18D,M1,M1,1,1680.0,,,143.0,2670.0,1563.0,1562.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-07-15,,
206175,50459492,DE,,,AA-IVA,AA-IVA,,,F39YN11,,,BMW,X2 M35I,M1,M1,1,1680.0,,,,,,,PETROL,M,1998.0,225.0,,,,,,,P,2021,2021-08-18,,
206619,50459936,DE,,,AA-IVA,AA-IVA,,,BMW,F39,YN51,BMW,X2 XDRIVE 25D,M1,M1,1,1690.0,,,,,,,DIESEL,M,1995.0,170.0,,,,,,,P,2021,2021-08-18,,
206730,50460047,DE,,,AA-IVA,AA-IVA,,,F39,YN91,,BMW,X2 XDRIVE 25E,M1,M1,1,1805.0,,,,,,,PETROL/ELECTRIC,P,1499.0,92.0,,,,,,,P,2021,2021-08-18,,
207175,50460492,DE,,,AA-IVA,AA-IVA,,,G87,11DM,11DM,BMW,M2,M1,M1,1,1650.0,,,,,,,PETROL,M,2979.0,338.0,,,,,,,P,2021,2021-10-22,,
208286,50461603,DE,,,AA-IVA,AA-IVA,,,F97,11EC,,BMW,X3 M COMPETITION,M1,M1,1,2085.0,,,,,,,PETROL,M,2998.0,375.0,,,,,,,P,2021,2021-02-15,,
209397,50462714,DE,,,AA-IVA,AA-IVA,,,G81,11GB,11GB,BMW,M3 COMPETITION M XDRIVE,M1,M1,1,1945.0,,,,,,,PETROL,M,2998.0,375.0,,,,,,,P,2021,2021-10-15,,
211619,50464936,DE,IP-0000006-WBS-1,,AA-IVA,AA-IVA,,E1*2007/46*0377*18,M3,1J31,DAW40900,BMW,M2 CS,M1,M1,1,1650.0,1732.0,,224.0,2693.0,1579.0,1601.0,PETROL,M,2979.0,331.0,,,,,,,P,2021,2021-06-22,,
211729,50465046,DE,,,AA-IVA,AA-IVA,,,G09,21CS,21CS,BMW M,X8 M,M1,M1,1,2815.0,,,,,,,PETROL/ELECTRIC,P,4395.0,360.0,,,,,,,P,2021,2021-12-09,,
212392,50465709,DE,,,AA-IVA,AA-IVA,,,G09,21CS,21CS,BMW,X8 M,M1,M1,1,2815.0,,,,,,,PETROL/ELECTRIC,P,4395.0,360.0,,,,,,,P,2021,2021-11-12,,
214371,50467699,DE,,,AA-IVA,AA-IVA,,,F98,21EC,,BMW,X4 M COMPETITION,M1,M1,1,2085.0,,,,,,,PETROL,M,2998.0,375.0,,,,,,,P,2021,2021-05-26,,
215367,50468699,DE,IP-0010358-WBS-1,,AA-IVA,AA-IVA,,E1*2007/46*0377*18,M3,2U71,DAW409V0,BMW,M2 COMPETITION,M1,M1,1,1650.0,1748.0,,220.0,2693.0,1579.0,1601.0,PETROL,M,2979.0,302.0,,,,,,,P,2021,2021-01-14,,
216368,50469700,DE,,,AA-IVA,AA-IVA,,,G80,31AY,31AY,BMW,M3 COMPETITION,M1,M1,1,1745.0,,,,,,,PETROL,M,2998.0,375.0,,,,,,,P,2021,2021-09-09,,
217035,50470367,DE,,,AA-IVA,AA-IVA,,,G82,31AZ,31AZ,BMW,M4 COMPETITION,M1,M1,1,1745.0,,,,,,,PETROL,M,2979.0,375.0,,,,,,,P,2021,2021-10-27,,
217146,50470478,DE,,,AA-IVA,AA-IVA,,,G83,31BA,,BMW,M4 COMPETITION M XDRIVE,M1,M1,1,1865.0,,,,,,,PETROL,M,2979.0,375.0,,,,,,,P,2021,2021-06-25,,
218257,50471589,DE,,,AA-IVA,AA-IVA,,,M3COMPETITION,33AY,,BMW,ME COMPETITION,M1,M1,1,1765.0,,,,,,,PETROL,M,2993.0,375.0,,,,,,,P,2021,2021-04-12,,
220479,50473811,DE,,,AA-IVA,AA-IVA,,,F83,4Z9C,,BMW,M4 CABRIO,M1,M1,1,1840.0,,,,,,,PETROL,M,2979.0,317.0,,,,,,,P,2021,2021-01-18,,
220590,50473922,DE,,,AA-IVA,AA-IVA,,,G80,51AY,,BMW,M3,M1,M1,1,1745.0,,,,,,,PETROL,M,2998.0,331.0,,,,,,,P,2021,2021-06-29,,
221368,50474700,DE,,,AA-IVA,AA-IVA,,,G234M,53AZ,53AZ,BMW,M4,M1,M1,1,1737.0,,,,,,,PETROL,M,2993.0,353.0,,,,,,,P,2021,2021-11-02,,
221701,50475033,DE,,,AA-IVA,AA-IVA,,,G22,61AZ,,BMW,M4 CSL,M1,M1,1,1700.0,,,,,,,PETROL,M,2979.0,405.0,,,,,,,P,2021,2021-07-26,,
222371,50475703,DE,IP-HNE____MB6D542D-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,S,HNEK-41B500,OPEL,MOKKA,M1,M1,1,1270.0,1347.0,,125.0,2557.0,1540.0,1540.0,PETROL,M,1199.0,74.0,,E2 29,,1.3,,,P,2021,2021-01-20,5.5,
224923,50478255,DE,,,AA-IVA,AA-IVA,,,M5/M6,6G93,,BMW,M6,M1,M1,1,2030.0,,,,,,,PETROL,M,4395.0,412.0,,,,,,,P,2021,2021-07-19,,
225034,50478366,DE,,,AA-IVA,AA-IVA,,,F90,71CH,,BMW,M5 CS,M1,M1,1,1950.0,,,,,,,PETROL,M,4395.0,467.0,,,,,,,P,2021,2021-02-05,,
225478,50478810,DE,,,AA-IVA,AA-IVA,,,F90,81CH,,BMW,M5,M1,M1,1,1930.0,,,,,,,PETROL,M,4395.0,441.0,,,,,,,P,2021,2021-04-20,,
225923,50479255,DE,IP-0000023-WBS-1,,DUPLICATE,AA-IVA,,E1*2007/46*2019*03,F8CM,AE01,IAW4E0V0,BMW,M8 COMPETITION,M1,M1,1,1975.0,2042.0,,259.0,2827.0,1623.0,1632.0,PETROL,M,4395.0,460.0,,E24 29,,1.1,,,P,2021,2021-04-06,11.3,
226034,50479366,DE,,,AA-IVA,AA-IVA,,,F87,AE01,,BMW,M8,M1,M1,1,1930.0,,,,,,,PETROL,M,4395.0,441.0,,,,,,,P,2021,2021-02-09,,
226700,50480032,DE,,,AA-IVA,AA-IVA,,,F96,CY01,CY01,BMW,X6 M,M1G,M1G,1,2340.0,,,,,,,PETROL,M,4395.0,447.0,,,,,,,P,2021,2021-09-27,,
227924,50481256,DE,,,AA-IVA,AA-IVA,,,F97,TS01,,BMW,X3 M,M1,M1,1,1860.0,,,,,,,PETROL,M,2998.0,340.0,,,,,,,P,2021,2021-02-23,,
228257,50481589,DE,,,AA-IVA,AA-IVA,,,U11,63EF,63EF,BMW,X1 XDRIVE 30E,M1,M1,1,2050.0,,0.0,0.0,,,,ELECTRIC,E,,300.0,,,,,,,P,2021,2021-12-09,,
230590,50483922,DE,,,AA-IVA,AA-IVA,,,U11,73EF,73EF,BMW,X1 XDRIVE 18I,M1,M1,1,1743.0,,,,,,,PETROL,M,1998.0,180.0,,,,,,,P,2021,2021-11-26,,
231590,50484922,DE,,,AA-IVA,AA-IVA,,,G07,CX6A,,BMW,X7 XDRIVE 50I,M1,M1,1,2525.0,,,,,,,PETROL,M,4395.0,390.0,,,,,,,P,2021,2021-02-15,,
231701,50485033,DE,,,AA-IVA,AA-IVA,,,G06,CY8A,,BMW,X6 M50I,M1,M1,1,2245.0,,,,,,,PETROL,M,2979.0,390.0,,,,,,,P,2021,2021-02-15,,
232368,50485700,DE,,,AA-IVA,AA-IVA,,,F1X,JG93,USA,BMW,,M1,M1,1,1690.0,,,156.0,,,,PETROL,M,1998.0,170.0,,,,,,,P,2021,2021-02-11,,
233590,50486922,DE,,,AA-IVA,AA-IVA,,,F39,YJ1C,,BMW,X2 XDRIVE 28I,M1,M1,1,1633.0,,,,,,,PETROL,M,1998.0,170.0,,,,,,,P,2021,2021-04-06,,
234145,50487477,DE,,,AA-IVA,AA-IVA,,,I20,11CF,,BMW,I20 DYN AWD,M1,M1,1,2365.0,,0.0,0.0,,,,ELECTRIC,E,,129.0,,,,,,,P,2021,2021-03-26,,
237367,50490699,DE,IP-0000783-WBA-1,,AA-IVA,AA-IVA,,E1*2018/858*00109*00,BMWI-N,11CF,0AW5000A,BMW,IX XDRIVE 40,M1,M1,1,2440.0,2637.0,0.0,0.0,3000.0,1679.0,1709.0,ELECTRIC,E,,102.0,209.0,,,,,,P,2021,2021-12-01,,
238924,50492256,DE,,,AA-IVA,AA-IVA,,,CHALLENGER,,,,CHALLENGER R/T SCAT PACK,M1,M1,1,1999.0,,,294.0,,,,PETROL,M,6417.0,362.0,,,,,,,P,2021,2021-04-01,,
241812,50495144,DE,,,AA-IVA,AA-IVA,,,I20,21CF,,BMW,IX XDRIVE50,M1,M1,1,2595.0,,0.0,0.0,,,,ELECTRIC,E,,129.0,,,,,,,P,2021,2021-01-14,,
243793,50497125,DE,IP-10A1MDE051A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0251*15,AG,0V0Y,MCLEA0800000,RENAULT,ZOE,M1,M1,1,1577.0,,0.0,0.0,2588.0,1511.0,1510.0,ELECTRIC,E,,51.0,200.0,,,,,,P,2021,2021-04-27,,
246716,50400048,DE,IP-0000192-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*2017*01,G3K,6L31,DAW500B0,BMW,318D,M1,M1,1,1660.0,1801.0,,145.0,2851.0,1573.0,1588.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-07-29,,
247383,50400715,DE,IP-0000595-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*2017*05,G3K,6N11,IAA507K0,BMW,M3 40I XDRIVE,M1,M1,1,1880.0,1971.0,,178.0,2851.0,1567.0,1583.0,PETROL,H,2998.0,275.0,,E24 3  28,,0.5,,,P,2021,2021-07-13,7.8,
247494,50400826,DE,,,AA-IVA,AA-IVA,,,G21,6N72,,BMW,330E XDRIVE,M1,M1,1,1975.0,,,,,,,PETROL/ELECTRIC,P,1998.0,135.0,,,,,,,P,2021,2021-03-15,,
247605,50400937,DE,,,AA-IVA,AA-IVA,,,F45,6S11,,BMW,218I ACTIVE TOURER,M1,M1,1,1475.0,,,159.0,,,,PETROL,M,1499.0,100.0,,,,,,,P,2021,2021-06-17,,
247716,50401048,DE,,,AA-IVA,AA-IVA,,,U06,6S71,,BMW,750LI XDRIVE,M1,M1,1,1595.0,,,,,,,PETROL,M,1998.0,170.0,,,,,,,P,2021,2021-04-01,,
247827,50401159,DE,,,AA-IVA,AA-IVA,,,F46,6V72,,BMW,218I,M1,M1,1,1540.0,,,,,,,PETROL,M,1998.0,103.0,,,,,,,P,2021,2021-08-20,,
247939,50401271,DE,,,AA-IVA,AA-IVA,,,6Y31/6Y32,,,BMW,225XE,M1,M1,1,1735.0,,,,,,,PETROL/ELECTRIC,P,1997.0,170.0,,,,,,,P,2021,2021-01-12,,
248050,50401382,DE,IP-0000014-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1675*09,F2AT,6Y31,DAW50000,BMW,225XE IPERFORMANCE,M1,M1,1,1750.0,1847.0,42.0,39.0,2670.0,1557.0,1558.0,PETROL/ELECTRIC,P,1499.0,100.0,146.0,,,,,,P,2021,2021-01-14,,
248494,50401826,DE,,,AA-IVA,AA-IVA,,,F48,71AB,71AB,BMW,X1 25XE IPERFORMANCE,M1,M1,1,1815.0,,,,,,,PETROL/ELECTRIC,P,1499.0,100.0,,,,,,,P,2021,2021-09-09,,
248716,50402048,DE,IP-0000337-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1676*13,F1X,71AB,IAW50000,BMW,X1 XDRIVE 25E,M1,M1,1,1820.0,1929.0,43.0,42.0,2670.0,1563.0,1565.0,PETROL/ELECTRIC,P,1499.0,92.0,152.0,,,,,,P,2021,2021-12-29,7.4,
248938,50402270,DE,,,AA-IVA,AA-IVA,,,G30,71AG,,BMW,520I,M1,M1,1,1670.0,,,,,,,PETROL,M,1998.0,135.0,,,,,,,P,2021,2021-01-11,,
249273,50402605,DE,,,AA-IVA,AA-IVA,,,G26,71AV,,BMW,430I XDRIVE,M1,M1,1,1775.0,,,,,,,PETROL,M,1998.0,190.0,,,,,,,P,2021,2021-03-01,,
250050,50403382,DE,,,AA-IVA,AA-IVA,,,G26,71AW,,BMW,I440 GRAN COUPE,M1,M1,1,2160.0,,0.0,0.0,,,,ELECTRIC,E,,221.0,,,,,,,P,2021,2021-01-14,,
250828,50404160,DE,,,AA-IVA,AA-IVA,,,G26,71AW,,BMW,1440 GRAN COUPE,M1,M1,1,2160.0,,0.0,0.0,,,,ELECTRIC,E,,221.0,,,,,,,P,2021,2021-04-06,,
252401,50405734,DE,IP-ZKX____REDU5764-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E9*2007/46*6816*01,B,C,ZKXC-A0DA00,CITROEN,E-C4,M1,M1,1,1616.0,1714.0,0.0,0.0,2670.0,1560.0,1560.0,ELECTRIC,E,,57.0,160.0,,,,,,P,2021,2021-01-27,,
254011,50407345,DE,IP-YHT____MB6_611D-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0624*10,E,C,YHT2-A2C300,CITROEN,BERLINGO,M1,M1,1,1505.0,1629.0,,134.0,2785.0,1563.0,1567.0,DIESEL,M,1499.0,75.0,,E2 29,,0.7,,,P,2021,2021-01-19,5.1,
254270,50407604,DE,,,AA-IVA,AA-IVA,,,G30,71BJ,71BJ,BMW,540I XDRIVE,M1,M1,1,1820.0,,,,,,,PETROL,H,2998.0,245.0,,,,,,,P,2021,2021-11-03,,
254604,50407938,DE,,,AA-IVA,AA-IVA,,,71BX/72BX,,,BMW,220I,M1,M1,1,1590.0,,,,,,,DIESEL,M,1489.0,110.0,,,,,,,P,2021,2021-01-11,,
